7.3941E-11  1.2130E-10  1.9701E-10  3.1680E-10  5.0435E-10  7.9494E-10  1.2405E-09  1.9165E-09  2.9315E-09  4.4394E-09  6.6559E-09  9.8800E-09  1.4520E-08  2.1126E-08  3.0432E-08  4.3402E-08  6.1283E-08  8.5671E-08  1.1857E-07  1.6247E-07  2.2041E-07  2.9604E-07  3.9367E-07  5.1828E-07  6.7554E-07  8.7176E-07  1.1138E-06  1.4088E-06  1.7643E-06  2.1875E-06  2.6852E-06  3.2634E-06  3.9265E-06  4.6775E-06  5.5166E-06  6.4415E-06  7.4466E-06  8.5229E-06  9.6577E-06  1.0835E-05  1.2034E-05  1.3234E-05  1.4408E-05  1.5530E-05  1.6573E-05  1.7510E-05  1.8316E-05  1.8968E-05  1.9448E-05  1.9742E-05  1.9841E-05  1.9742E-05  1.9448E-05  1.8968E-05  1.8316E-05  1.7510E-05  1.6573E-05  1.5530E-05  1.4408E-05  1.3234E-05  1.2034E-05  1.0835E-05  9.6577E-06  8.5229E-06  7.4466E-06  6.4415E-06  5.5166E-06  4.6775E-06  3.9265E-06  3.2634E-06  2.6852E-06  2.1875E-06  1.7643E-06  1.4088E-06  1.1138E-06  8.7176E-07  6.7554E-07  5.1828E-07  3.9367E-07  2.9604E-07  2.2041E-07  1.6247E-07  1.1857E-07  8.5671E-08  6.1283E-08  4.3402E-08  3.0432E-08  2.1126E-08  1.4520E-08  9.8800E-09  6.6559E-09  4.4394E-09  2.9315E-09  1.9165E-09  1.2405E-09  7.9494E-10  5.0435E-10  3.1680E-10  1.9701E-10  1.2130E-10  
5.5605E-11  9.1219E-11  1.4816E-10  2.3824E-10  3.7928E-10  5.9781E-10  9.3287E-10  1.4412E-09  2.2045E-09  3.3385E-09  5.0054E-09  7.4299E-09  1.0919E-08  1.5887E-08  2.2886E-08  3.2639E-08  4.6086E-08  6.4426E-08  8.9167E-08  1.2218E-07  1.6575E-07  2.2263E-07  2.9604E-07  3.8975E-07  5.0801E-07  6.5557E-07  8.3757E-07  1.0595E-06  1.3268E-06  1.6450E-06  2.0193E-06  2.4541E-06  2.9528E-06  3.5175E-06  4.1485E-06  4.8441E-06  5.5999E-06  6.4093E-06  7.2627E-06  8.1479E-06  9.0499E-06  9.9518E-06  1.0835E-05  1.1679E-05  1.2463E-05  1.3168E-05  1.3774E-05  1.4264E-05  1.4625E-05  1.4846E-05  1.4921E-05  1.4846E-05  1.4625E-05  1.4264E-05  1.3774E-05  1.3168E-05  1.2463E-05  1.1679E-05  1.0835E-05  9.9518E-06  9.0499E-06  8.1479E-06  7.2627E-06  6.4093E-06  5.5999E-06  4.8441E-06  4.1485E-06  3.5175E-06  2.9528E-06  2.4541E-06  2.0193E-06  1.6450E-06  1.3268E-06  1.0595E-06  8.3757E-07  6.5557E-07  5.0801E-07  3.8975E-07  2.9604E-07  2.2263E-07  1.6575E-07  1.2218E-07  8.9167E-08  6.4426E-08  4.6086E-08  3.2639E-08  2.2886E-08  1.5887E-08  1.0919E-08  7.4299E-09  5.0054E-09  3.3385E-09  2.2045E-09  1.4412E-09  9.3287E-10  5.9781E-10  3.7928E-10  2.3824E-10  1.4816E-10  9.1219E-11  
4.1399E-11  6.7916E-11  1.1031E-10  1.7737E-10  2.8238E-10  4.4509E-10  6.9455E-10  1.0731E-09  1.6413E-09  2.4856E-09  3.7267E-09  5.5318E-09  8.1296E-09  1.1828E-08  1.7039E-08  2.4301E-08  3.4313E-08  4.7967E-08  6.6388E-08  9.0968E-08  1.2341E-07  1.6575E-07  2.2041E-07  2.9018E-07  3.7823E-07  4.8810E-07  6.2360E-07  7.8880E-07  9.8783E-07  1.2248E-06  1.5034E-06  1.8271E-06  2.1985E-06  2.6189E-06  3.0887E-06  3.6066E-06  4.1693E-06  4.7720E-06  5.4073E-06  6.0663E-06  6.7379E-06  7.4094E-06  8.0668E-06  8.6951E-06  9.2790E-06  9.8037E-06  1.0255E-05  1.0620E-05  1.0889E-05  1.1054E-05  1.1109E-05  1.1054E-05  1.0889E-05  1.0620E-05  1.0255E-05  9.8037E-06  9.2790E-06  8.6951E-06  8.0668E-06  7.4094E-06  6.7379E-06  6.0663E-06  5.4073E-06  4.7720E-06  4.1693E-06  3.6066E-06  3.0887E-06  2.6189E-06  2.1985E-06  1.8271E-06  1.5034E-06  1.2248E-06  9.8783E-07  7.8880E-07  6.2360E-07  4.8810E-07  3.7823E-07  2.9018E-07  2.2041E-07  1.6575E-07  1.2341E-07  9.0968E-08  6.6388E-08  4.7967E-08  3.4313E-08  2.4301E-08  1.7039E-08  1.1828E-08  8.1296E-09  5.5318E-09  3.7267E-09  2.4856E-09  1.6413E-09  1.0731E-09  6.9455E-10  4.4509E-10  2.8238E-10  1.7737E-10  1.1031E-10  6.7916E-11  
3.0516E-11  5.0062E-11  8.1310E-11  1.3075E-10  2.0815E-10  3.2808E-10  5.1197E-10  7.9097E-10  1.2099E-09  1.8322E-09  2.7470E-09  4.0776E-09  5.9925E-09  8.7191E-09  1.2560E-08  1.7913E-08  2.5293E-08  3.5358E-08  4.8936E-08  6.7055E-08  9.0968E-08  1.2218E-07  1.6247E-07  2.1390E-07  2.7880E-07  3.5979E-07  4.5967E-07  5.8144E-07  7.2815E-07  9.0281E-07  1.1082E-06  1.3468E-06  1.6205E-06  1.9305E-06  2.2768E-06  2.6585E-06  3.0733E-06  3.5175E-06  3.9859E-06  4.4716E-06  4.9667E-06  5.4617E-06  5.9462E-06  6.4093E-06  6.8398E-06  7.2265E-06  7.5591E-06  7.8284E-06  8.0266E-06  8.1479E-06  8.1887E-06  8.1479E-06  8.0266E-06  7.8284E-06  7.5591E-06  7.2265E-06  6.8398E-06  6.4093E-06  5.9462E-06  5.4617E-06  4.9667E-06  4.4716E-06  3.9859E-06  3.5175E-06  3.0733E-06  2.6585E-06  2.2768E-06  1.9305E-06  1.6205E-06  1.3468E-06  1.1082E-06  9.0281E-07  7.2815E-07  5.8144E-07  4.5967E-07  3.5979E-07  2.7880E-07  2.1390E-07  1.6247E-07  1.2218E-07  9.0968E-08  6.7055E-08  4.8936E-08  3.5358E-08  2.5293E-08  1.7913E-08  1.2560E-08  8.7191E-09  5.9925E-09  4.0776E-09  2.7470E-09  1.8322E-09  1.2099E-09  7.9097E-10  5.1197E-10  3.2808E-10  2.0815E-10  1.3075E-10  8.1310E-11  5.0062E-11  
2.2271E-11  3.6535E-11  5.9339E-11  9.5418E-11  1.5191E-10  2.3943E-10  3.7363E-10  5.7724E-10  8.8295E-10  1.3371E-09  2.0047E-09  2.9758E-09  4.3733E-09  6.3631E-09  9.1661E-09  1.3072E-08  1.8458E-08  2.5804E-08  3.5713E-08  4.8936E-08  6.6388E-08  8.9167E-08  1.1857E-07  1.5610E-07  2.0347E-07  2.6257E-07  3.3546E-07  4.2433E-07  5.3140E-07  6.5886E-07  8.0877E-07  9.8290E-07  1.1826E-06  1.4088E-06  1.6616E-06  1.9401E-06  2.2429E-06  2.5670E-06  2.9088E-06  3.2634E-06  3.6246E-06  3.9859E-06  4.3395E-06  4.6775E-06  4.9916E-06  5.2738E-06  5.5166E-06  5.7131E-06  5.8577E-06  5.9462E-06  5.9760E-06  5.9462E-06  5.8577E-06  5.7131E-06  5.5166E-06  5.2738E-06  4.9916E-06  4.6775E-06  4.3395E-06  3.9859E-06  3.6246E-06  3.2634E-06  2.9088E-06  2.5670E-06  2.2429E-06  1.9401E-06  1.6616E-06  1.4088E-06  1.1826E-06  9.8290E-07  8.0877E-07  6.5886E-07  5.3140E-07  4.2433E-07  3.3546E-07  2.6257E-07  2.0347E-07  1.5610E-07  1.1857E-07  8.9167E-08  6.6388E-08  4.8936E-08  3.5713E-08  2.5804E-08  1.8458E-08  1.3072E-08  9.1661E-09  6.3631E-09  4.3733E-09  2.9758E-09  2.0047E-09  1.3371E-09  8.8295E-10  5.7724E-10  3.7363E-10  2.3943E-10  1.5191E-10  9.5418E-11  5.9339E-11  3.6535E-11  
1.6091E-11  2.6397E-11  4.2874E-11  6.8942E-11  1.0976E-10  1.7300E-10  2.6996E-10  4.1707E-10  6.3795E-10  9.6610E-10  1.4485E-09  2.1501E-09  3.1598E-09  4.5975E-09  6.6227E-09  9.4452E-09  1.3337E-08  1.8644E-08  2.5804E-08  3.5358E-08  4.7967E-08  6.4426E-08  8.5671E-08  1.1279E-07  1.4701E-07  1.8971E-07  2.4238E-07  3.0659E-07  3.8395E-07  4.7604E-07  5.8436E-07  7.1017E-07  8.5449E-07  1.0179E-06  1.2005E-06  1.4018E-06  1.6205E-06  1.8548E-06  2.1017E-06  2.3579E-06  2.6189E-06  2.8799E-06  3.1354E-06  3.3796E-06  3.6066E-06  3.8105E-06  3.9859E-06  4.1278E-06  4.2323E-06  4.2963E-06  4.3178E-06  4.2963E-06  4.2323E-06  4.1278E-06  3.9859E-06  3.8105E-06  3.6066E-06  3.3796E-06  3.1354E-06  2.8799E-06  2.6189E-06  2.3579E-06  2.1017E-06  1.8548E-06  1.6205E-06  1.4018E-06  1.2005E-06  1.0179E-06  8.5449E-07  7.1017E-07  5.8436E-07  4.7604E-07  3.8395E-07  3.0659E-07  2.4238E-07  1.8971E-07  1.4701E-07  1.1279E-07  8.5671E-08  6.4426E-08  4.7967E-08  3.5358E-08  2.5804E-08  1.8644E-08  1.3337E-08  9.4452E-09  6.6227E-09  4.5975E-09  3.1598E-09  2.1501E-09  1.4485E-09  9.6610E-10  6.3795E-10  4.1707E-10  2.6996E-10  1.7300E-10  1.0976E-10  6.8942E-11  4.2874E-11  2.6397E-11  
1.1511E-11  1.8883E-11  3.0669E-11  4.9317E-11  7.8513E-11  1.2375E-10  1.9311E-10  2.9835E-10  4.5635E-10  6.9109E-10  1.0361E-09  1.5380E-09  2.2603E-09  3.2888E-09  4.7375E-09  6.7565E-09  9.5402E-09  1.3337E-08  1.8458E-08  2.5293E-08  3.4313E-08  4.6086E-08  6.1283E-08  8.0682E-08  1.0516E-07  1.3571E-07  1.7338E-07  2.1932E-07  2.7465E-07  3.4053E-07  4.1801E-07  5.0801E-07  6.1125E-07  7.2815E-07  8.5878E-07  1.0028E-06  1.1592E-06  1.3268E-06  1.5034E-06  1.6867E-06  1.8734E-06  2.0601E-06  2.2429E-06  2.4176E-06  2.5799E-06  2.7258E-06  2.8512E-06  2.9528E-06  3.0276E-06  3.0733E-06  3.0887E-06  3.0733E-06  3.0276E-06  2.9528E-06  2.8512E-06  2.7258E-06  2.5799E-06  2.4176E-06  2.2429E-06  2.0601E-06  1.8734E-06  1.6867E-06  1.5034E-06  1.3268E-06  1.1592E-06  1.0028E-06  8.5878E-07  7.2815E-07  6.1125E-07  5.0801E-07  4.1801E-07  3.4053E-07  2.7465E-07  2.1932E-07  1.7338E-07  1.3571E-07  1.0516E-07  8.0682E-08  6.1283E-08  4.6086E-08  3.4313E-08  2.5293E-08  1.8458E-08  1.3337E-08  9.5402E-09  6.7565E-09  4.7375E-09  3.2888E-09  2.2603E-09  1.5380E-09  1.0361E-09  6.9109E-10  4.5635E-10  2.9835E-10  1.9311E-10  1.2375E-10  7.8513E-11  4.9317E-11  3.0669E-11  1.8883E-11  
8.1520E-12  1.3373E-11  2.1721E-11  3.4927E-11  5.5605E-11  8.7642E-11  1.3677E-10  2.1130E-10  3.2320E-10  4.8944E-10  7.3382E-10  1.0893E-09  1.6008E-09  2.3292E-09  3.3552E-09  4.7851E-09  6.7565E-09  9.4452E-09  1.3072E-08  1.7913E-08  2.4301E-08  3.2639E-08  4.3402E-08  5.7140E-08  7.4479E-08  9.6112E-08  1.2279E-07  1.5532E-07  1.9452E-07  2.4117E-07  2.9604E-07  3.5979E-07  4.3290E-07  5.1569E-07  6.0820E-07  7.1017E-07  8.2099E-07  9.3965E-07  1.0648E-06  1.1945E-06  1.3268E-06  1.4590E-06  1.5884E-06  1.7122E-06  1.8271E-06  1.9305E-06  2.0193E-06  2.0912E-06  2.1442E-06  2.1766E-06  2.1875E-06  2.1766E-06  2.1442E-06  2.0912E-06  2.0193E-06  1.9305E-06  1.8271E-06  1.7122E-06  1.5884E-06  1.4590E-06  1.3268E-06  1.1945E-06  1.0648E-06  9.3965E-07  8.2099E-07  7.1017E-07  6.0820E-07  5.1569E-07  4.3290E-07  3.5979E-07  2.9604E-07  2.4117E-07  1.9452E-07  1.5532E-07  1.2279E-07  9.6112E-08  7.4479E-08  5.7140E-08  4.3402E-08  3.2639E-08  2.4301E-08  1.7913E-08  1.3072E-08  9.4452E-09  6.7565E-09  4.7851E-09  3.3552E-09  2.3292E-09  1.6008E-09  1.0893E-09  7.3382E-10  4.8944E-10  3.2320E-10  2.1130E-10  1.3677E-10  8.7642E-11  5.5605E-11  3.4927E-11  2.1721E-11  1.3373E-11  
5.7160E-12  9.3771E-12  1.5230E-11  2.4490E-11  3.8988E-11  6.1453E-11  9.5896E-11  1.4816E-10  2.2662E-10  3.4318E-10  5.1454E-10  7.6377E-10  1.1224E-09  1.6331E-09  2.3526E-09  3.3552E-09  4.7375E-09  6.6227E-09  9.1661E-09  1.2560E-08  1.7039E-08  2.2886E-08  3.0432E-08  4.0065E-08  5.2222E-08  6.7391E-08  8.6100E-08  1.0891E-07  1.3639E-07  1.6910E-07  2.0758E-07  2.5227E-07  3.0354E-07  3.6159E-07  4.2646E-07  4.9796E-07  5.7566E-07  6.5886E-07  7.4659E-07  8.3757E-07  9.3030E-07  1.0230E-06  1.1138E-06  1.2005E-06  1.2811E-06  1.3536E-06  1.4159E-06  1.4663E-06  1.5034E-06  1.5262E-06  1.5338E-06  1.5262E-06  1.5034E-06  1.4663E-06  1.4159E-06  1.3536E-06  1.2811E-06  1.2005E-06  1.1138E-06  1.0230E-06  9.3030E-07  8.3757E-07  7.4659E-07  6.5886E-07  5.7566E-07  4.9796E-07  4.2646E-07  3.6159E-07  3.0354E-07  2.5227E-07  2.0758E-07  1.6910E-07  1.3639E-07  1.0891E-07  8.6100E-08  6.7391E-08  5.2222E-08  4.0065E-08  3.0432E-08  2.2886E-08  1.7039E-08  1.2560E-08  9.1661E-09  6.6227E-09  4.7375E-09  3.3552E-09  2.3526E-09  1.6331E-09  1.1224E-09  7.6377E-10  5.1454E-10  3.4318E-10  2.2662E-10  1.4816E-10  9.5896E-11  6.1453E-11  3.8988E-11  2.4490E-11  1.5230E-11  9.3771E-12  
3.9680E-12  6.5095E-12  1.0573E-11  1.7001E-11  2.7066E-11  4.2660E-11  6.6571E-11  1.0285E-10  1.5732E-10  2.3824E-10  3.5719E-10  5.3021E-10  7.7920E-10  1.1337E-09  1.6331E-09  2.3292E-09  3.2888E-09  4.5975E-09  6.3631E-09  8.7191E-09  1.1828E-08  1.5887E-08  2.1126E-08  2.7813E-08  3.6253E-08  4.6783E-08  5.9770E-08  7.5604E-08  9.4681E-08  1.1739E-07  1.4410E-07  1.7513E-07  2.1072E-07  2.5101E-07  2.9604E-07  3.4568E-07  3.9962E-07  4.5738E-07  5.1828E-07  5.8144E-07  6.4581E-07  7.1017E-07  7.7318E-07  8.3340E-07  8.8937E-07  9.3965E-07  9.8290E-07  1.0179E-06  1.0437E-06  1.0595E-06  1.0648E-06  1.0595E-06  1.0437E-06  1.0179E-06  9.8290E-07  9.3965E-07  8.8937E-07  8.3340E-07  7.7318E-07  7.1017E-07  6.4581E-07  5.8144E-07  5.1828E-07  4.5738E-07  3.9962E-07  3.4568E-07  2.9604E-07  2.5101E-07  2.1072E-07  1.7513E-07  1.4410E-07  1.1739E-07  9.4681E-08  7.5604E-08  5.9770E-08  4.6783E-08  3.6253E-08  2.7813E-08  2.1126E-08  1.5887E-08  1.1828E-08  8.7191E-09  6.3631E-09  4.5975E-09  3.2888E-09  2.3292E-09  1.6331E-09  1.1337E-09  7.7920E-10  5.3021E-10  3.5719E-10  2.3824E-10  1.5732E-10  1.0285E-10  6.6571E-11  4.2660E-11  2.7066E-11  1.7001E-11  1.0573E-11  6.5095E-12  
2.7272E-12  4.4739E-12  7.2664E-12  1.1685E-11  1.8602E-11  2.9320E-11  4.5753E-11  7.0687E-11  1.0812E-10  1.6374E-10  2.4549E-10  3.6440E-10  5.3553E-10  7.7920E-10  1.1224E-09  1.6008E-09  2.2603E-09  3.1598E-09  4.3733E-09  5.9925E-09  8.1296E-09  1.0919E-08  1.4520E-08  1.9116E-08  2.4916E-08  3.2153E-08  4.1080E-08  5.1962E-08  6.5073E-08  8.0682E-08  9.9039E-08  1.2036E-07  1.4482E-07  1.7252E-07  2.0347E-07  2.3758E-07  2.7465E-07  3.1435E-07  3.5621E-07  3.9962E-07  4.4386E-07  4.8810E-07  5.3140E-07  5.7279E-07  6.1125E-07  6.4581E-07  6.7554E-07  6.9960E-07  7.1731E-07  7.2815E-07  7.3180E-07  7.2815E-07  7.1731E-07  6.9960E-07  6.7554E-07  6.4581E-07  6.1125E-07  5.7279E-07  5.3140E-07  4.8810E-07  4.4386E-07  3.9962E-07  3.5621E-07  3.1435E-07  2.7465E-07  2.3758E-07  2.0347E-07  1.7252E-07  1.4482E-07  1.2036E-07  9.9039E-08  8.0682E-08  6.5073E-08  5.1962E-08  4.1080E-08  3.2153E-08  2.4916E-08  1.9116E-08  1.4520E-08  1.0919E-08  8.1296E-09  5.9925E-09  4.3733E-09  3.1598E-09  2.2603E-09  1.6008E-09  1.1224E-09  7.7920E-10  5.3553E-10  3.6440E-10  2.4549E-10  1.6374E-10  1.0812E-10  7.0687E-11  4.5753E-11  2.9320E-11  1.8602E-11  1.1685E-11  7.2664E-12  4.4739E-12  
1.8557E-12  3.0443E-12  4.9445E-12  7.9507E-12  1.2658E-11  1.9951E-11  3.1133E-11  4.8099E-11  7.3572E-11  1.1142E-10  1.6705E-10  2.4796E-10  3.6440E-10  5.3021E-10  7.6377E-10  1.0893E-09  1.5380E-09  2.1501E-09  2.9758E-09  4.0776E-09  5.5318E-09  7.4299E-09  9.8800E-09  1.3007E-08  1.6954E-08  2.1879E-08  2.7953E-08  3.5358E-08  4.4279E-08  5.4900E-08  6.7391E-08  8.1901E-08  9.8545E-08  1.1739E-07  1.3845E-07  1.6166E-07  1.8689E-07  2.1390E-07  2.4238E-07  2.7192E-07  3.0203E-07  3.3212E-07  3.6159E-07  3.8975E-07  4.1593E-07  4.3944E-07  4.5967E-07  4.7604E-07  4.8810E-07  4.9547E-07  4.9796E-07  4.9547E-07  4.8810E-07  4.7604E-07  4.5967E-07  4.3944E-07  4.1593E-07  3.8975E-07  3.6159E-07  3.3212E-07  3.0203E-07  2.7192E-07  2.4238E-07  2.1390E-07  1.8689E-07  1.6166E-07  1.3845E-07  1.1739E-07  9.8545E-08  8.1901E-08  6.7391E-08  5.4900E-08  4.4279E-08  3.5358E-08  2.7953E-08  2.1879E-08  1.6954E-08  1.3007E-08  9.8800E-09  7.4299E-09  5.5318E-09  4.0776E-09  2.9758E-09  2.1501E-09  1.5380E-09  1.0893E-09  7.6377E-10  5.3021E-10  3.6440E-10  2.4796E-10  1.6705E-10  1.1142E-10  7.3572E-11  4.8099E-11  3.1133E-11  1.9951E-11  1.2658E-11  7.9507E-12  4.9445E-12  3.0443E-12  
1.2502E-12  2.0509E-12  3.3310E-12  5.3563E-12  8.5272E-12  1.3440E-11  2.0974E-11  3.2403E-11  4.9564E-11  7.5058E-11  1.1254E-10  1.6705E-10  2.4549E-10  3.5719E-10  5.1454E-10  7.3382E-10  1.0361E-09  1.4485E-09  2.0047E-09  2.7470E-09  3.7267E-09  5.0054E-09  6.6559E-09  8.7628E-09  1.1422E-08  1.4739E-08  1.8831E-08  2.3820E-08  2.9830E-08  3.6985E-08  4.5400E-08  5.5175E-08  6.6388E-08  7.9084E-08  9.3271E-08  1.0891E-07  1.2590E-07  1.4410E-07  1.6329E-07  1.8319E-07  2.0347E-07  2.2375E-07  2.4360E-07  2.6257E-07  2.8020E-07  2.9604E-07  3.0967E-07  3.2070E-07  3.2882E-07  3.3379E-07  3.3546E-07  3.3379E-07  3.2882E-07  3.2070E-07  3.0967E-07  2.9604E-07  2.8020E-07  2.6257E-07  2.4360E-07  2.2375E-07  2.0347E-07  1.8319E-07  1.6329E-07  1.4410E-07  1.2590E-07  1.0891E-07  9.3271E-08  7.9084E-08  6.6388E-08  5.5175E-08  4.5400E-08  3.6985E-08  2.9830E-08  2.3820E-08  1.8831E-08  1.4739E-08  1.1422E-08  8.7628E-09  6.6559E-09  5.0054E-09  3.7267E-09  2.7470E-09  2.0047E-09  1.4485E-09  1.0361E-09  7.3382E-10  5.1454E-10  3.5719E-10  2.4549E-10  1.6705E-10  1.1254E-10  7.5058E-11  4.9564E-11  3.2403E-11  2.0974E-11  1.3440E-11  8.5272E-12  5.3563E-12  3.3310E-12  2.0509E-12  
8.3382E-13  1.3679E-12  2.2217E-12  3.5725E-12  5.6875E-12  8.9644E-12  1.3989E-11  2.1612E-11  3.3058E-11  5.0062E-11  7.5058E-11  1.1142E-10  1.6374E-10  2.3824E-10  3.4318E-10  4.8944E-10  6.9109E-10  9.6610E-10  1.3371E-09  1.8322E-09  2.4856E-09  3.3385E-09  4.4394E-09  5.8446E-09  7.6180E-09  9.8307E-09  1.2560E-08  1.5887E-08  1.9896E-08  2.4668E-08  3.0281E-08  3.6800E-08  4.4279E-08  5.2747E-08  6.2210E-08  7.2640E-08  8.3974E-08  9.6112E-08  1.0891E-07  1.2218E-07  1.3571E-07  1.4923E-07  1.6247E-07  1.7513E-07  1.8689E-07  1.9745E-07  2.0654E-07  2.1390E-07  2.1932E-07  2.2263E-07  2.2375E-07  2.2263E-07  2.1932E-07  2.1390E-07  2.0654E-07  1.9745E-07  1.8689E-07  1.7513E-07  1.6247E-07  1.4923E-07  1.3571E-07  1.2218E-07  1.0891E-07  9.6112E-08  8.3974E-08  7.2640E-08  6.2210E-08  5.2747E-08  4.4279E-08  3.6800E-08  3.0281E-08  2.4668E-08  1.9896E-08  1.5887E-08  1.2560E-08  9.8307E-09  7.6180E-09  5.8446E-09  4.4394E-09  3.3385E-09  2.4856E-09  1.8322E-09  1.3371E-09  9.6610E-10  6.9109E-10  4.8944E-10  3.4318E-10  2.3824E-10  1.6374E-10  1.1142E-10  7.5058E-11  5.0062E-11  3.3058E-11  2.1612E-11  1.3989E-11  8.9644E-12  5.6875E-12  3.5725E-12  2.2217E-12  1.3679E-12  
5.5061E-13  9.0327E-13  1.4671E-12  2.3591E-12  3.7557E-12  5.9196E-12  9.2374E-12  1.4272E-11  2.1830E-11  3.3058E-11  4.9564E-11  7.3572E-11  1.0812E-10  1.5732E-10  2.2662E-10  3.2320E-10  4.5635E-10  6.3795E-10  8.8295E-10  1.2099E-09  1.6413E-09  2.2045E-09  2.9315E-09  3.8594E-09  5.0305E-09  6.4916E-09  8.2938E-09  1.0491E-08  1.3138E-08  1.6289E-08  1.9996E-08  2.4301E-08  2.9239E-08  3.4831E-08  4.1080E-08  4.7967E-08  5.5452E-08  6.3466E-08  7.1917E-08  8.0682E-08  8.9614E-08  9.8545E-08  1.0729E-07  1.1564E-07  1.2341E-07  1.3039E-07  1.3639E-07  1.4125E-07  1.4482E-07  1.4701E-07  1.4775E-07  1.4701E-07  1.4482E-07  1.4125E-07  1.3639E-07  1.3039E-07  1.2341E-07  1.1564E-07  1.0729E-07  9.8545E-08  8.9614E-08  8.0682E-08  7.1917E-08  6.3466E-08  5.5452E-08  4.7967E-08  4.1080E-08  3.4831E-08  2.9239E-08  2.4301E-08  1.9996E-08  1.6289E-08  1.3138E-08  1.0491E-08  8.2938E-09  6.4916E-09  5.0305E-09  3.8594E-09  2.9315E-09  2.2045E-09  1.6413E-09  1.2099E-09  8.8295E-10  6.3795E-10  4.5635E-10  3.2320E-10  2.2662E-10  1.5732E-10  1.0812E-10  7.3572E-11  4.9564E-11  3.3058E-11  2.1830E-11  1.4272E-11  9.2374E-12  5.9196E-12  3.7557E-12  2.3591E-12  1.4671E-12  9.0327E-13  
3.5997E-13  5.9053E-13  9.5912E-13  1.5423E-12  2.4553E-12  3.8700E-12  6.0392E-12  9.3303E-12  1.4272E-11  2.1612E-11  3.2403E-11  4.8099E-11  7.0687E-11  1.0285E-10  1.4816E-10  2.1130E-10  2.9835E-10  4.1707E-10  5.7724E-10  7.9097E-10  1.0731E-09  1.4412E-09  1.9165E-09  2.5232E-09  3.2888E-09  4.2440E-09  5.4222E-09  6.8586E-09  8.5892E-09  1.0649E-08  1.3072E-08  1.5887E-08  1.9116E-08  2.2772E-08  2.6857E-08  3.1359E-08  3.6253E-08  4.1492E-08  4.7017E-08  5.2747E-08  5.8587E-08  6.4426E-08  7.0141E-08  7.5604E-08  8.0682E-08  8.5243E-08  8.9167E-08  9.2343E-08  9.4681E-08  9.6112E-08  9.6593E-08  9.6112E-08  9.4681E-08  9.2343E-08  8.9167E-08  8.5243E-08  8.0682E-08  7.5604E-08  7.0141E-08  6.4426E-08  5.8587E-08  5.2747E-08  4.7017E-08  4.1492E-08  3.6253E-08  3.1359E-08  2.6857E-08  2.2772E-08  1.9116E-08  1.5887E-08  1.3072E-08  1.0649E-08  8.5892E-09  6.8586E-09  5.4222E-09  4.2440E-09  3.2888E-09  2.5232E-09  1.9165E-09  1.4412E-09  1.0731E-09  7.9097E-10  5.7724E-10  4.1707E-10  2.9835E-10  2.1130E-10  1.4816E-10  1.0285E-10  7.0687E-11  4.8099E-11  3.2403E-11  2.1612E-11  1.4272E-11  9.3303E-12  6.0392E-12  3.8700E-12  2.4553E-12  1.5423E-12  9.5912E-13  5.9053E-13  
2.3300E-13  3.8223E-13  6.2081E-13  9.9827E-13  1.5893E-12  2.5049E-12  3.9089E-12  6.0392E-12  9.2374E-12  1.3989E-11  2.0974E-11  3.1133E-11  4.5753E-11  6.6571E-11  9.5896E-11  1.3677E-10  1.9311E-10  2.6996E-10  3.7363E-10  5.1197E-10  6.9455E-10  9.3287E-10  1.2405E-09  1.6331E-09  2.1287E-09  2.7470E-09  3.5096E-09  4.4394E-09  5.5595E-09  6.8930E-09  8.4614E-09  1.0283E-08  1.2373E-08  1.4739E-08  1.7383E-08  2.0298E-08  2.3465E-08  2.6857E-08  3.0432E-08  3.4141E-08  3.7921E-08  4.1700E-08  4.5400E-08  4.8936E-08  5.2222E-08  5.5175E-08  5.7715E-08  5.9770E-08  6.1283E-08  6.2210E-08  6.2522E-08  6.2210E-08  6.1283E-08  5.9770E-08  5.7715E-08  5.5175E-08  5.2222E-08  4.8936E-08  4.5400E-08  4.1700E-08  3.7921E-08  3.4141E-08  3.0432E-08  2.6857E-08  2.3465E-08  2.0298E-08  1.7383E-08  1.4739E-08  1.2373E-08  1.0283E-08  8.4614E-09  6.8930E-09  5.5595E-09  4.4394E-09  3.5096E-09  2.7470E-09  2.1287E-09  1.6331E-09  1.2405E-09  9.3287E-10  6.9455E-10  5.1197E-10  3.7363E-10  2.6996E-10  1.9311E-10  1.3677E-10  9.5896E-11  6.6571E-11  4.5753E-11  3.1133E-11  2.0974E-11  1.3989E-11  9.2374E-12  6.0392E-12  3.9089E-12  2.5049E-12  1.5893E-12  9.9827E-13  6.2081E-13  3.8223E-13  
